-24.473,  18.220,  15.723
-1.786,  37.522,  49.415
8.575,  56.644,  45.960
22.687,  61.154,  44.750
47.518,  64.582,  35.938
63.595,  54.479,  15.896
61.630,  55.381,  3.283
62.881,  50.871,  -1.037
64.846,  49.248,  -2.246
65.739,  53.397,  12.786
32.869,  29.224,  54.599
34.299,  10.102,  49.415
32.155,  -14.432,  20.388
45.553,  -11.365,  15.032
50.197,  -5.953,  5.011
38.764,  -3.788,  -20.215
26.081,  25.255,  -39.394
8.575,  44.377,  -36.975
1.965,  71.617,  -9.503
-6.431,  68.550,  3.110
-21.615,  53.217,  7.430
-26.081,  38.965,  10.712
-25.724,  37.161,  16.933
-24.831,  42.032,  12.959
-22.687,  37.703,  19.524
-8.039,  9.561,  39.567
39.300,  -12.267,  8.639
58.951,  6.855,  10.367
40.015,  31.389,  50.798
45.374,  18.761,  42.159
35.013,  39.687,  50.452
34.656,  41.491,  51.143
33.763,  42.754,  50.970
